3294	Tobe Hooper	Alvin L. Fast#Mardi Rustam	Neville Brand#Mel Ferrer#Carolyn Jones	English	A psychotic redneck, who owns a dilapidated hotel in rural East Texas, kills various people who upset him or his business, and he feeds their bodies to a large crocodile that he keeps as a pet in the swamp beside his hotel.
3295	Ken Loach	Jim Allen	Bruce Jones#Julie Brown#Gemma Phoenix	English	This Ken Loach film tells the story of a man devoted to his family and his religion. Proud, though poor, Bob wants his little girl to have a beautiful (and costly) brand-new dress for her ...
3296	James Clavell	E.R. Braithwaite#James Clavell	Sidney Poitier#Judy Geeson#Christian Roberts	UK	Idealistic engineer-trainee and his experiences in teaching a group of rambunctious white high school students from the slums of London's East End.
3297	Julian Johnson	Richard E. Byrd#Clair D. Alexander#Bernt Balchen	None	English	Account of Admiral Byrd's 1928 expedition to the South Pole. Academy award winning cinematography.
3298	Ben Younger	Ben Younger	Giovanni Ribisi#Vin Diesel#Nia Long	USA	A college dropout, attempting to live up to his father's high standards, gets a job as a broker for a suburban investment firm which puts him on the fast track to success. But the job might not be as legitimate as it first appeared to be.
3299	Diane Keaton	Delia Ephron#Delia Ephron	Diane Keaton#Meg Ryan#Lisa Kudrow	English	A trio of sisters bond over their ambivalence toward the approaching death of their curmudgeonly father, to whom none of them was particularly close.
3300	David Twohy	Jim Wheat#Ken Wheat	Radha Mitchell#Cole Hauser#Vin Diesel	USA#Australia	A commercial transport ship and its crew are marooned on a planet full of bloodthirsty creatures that only come out to feast at night. But then, they learn that a month-long eclipse is about to occur.
3301	None	None	None	IMDbPro	None
3302	Jasmin Dizdar	Jasmin Dizdar	Thomas Goodridge#Faruk Pruti#Tony Peters	English	In London, during October 1993, England is playing Holland in the preliminaries of the World Cup. The Bosnian War is at its height, and refugees from the ex-Yugoslavia are arriving. ...
3303	Steven Okazaki	Tracey Helton#Alice McMunn	None	English	This documentary follows the lives of a number of heroin addicts in the U.S.A. It shows their heroin life stories.
3304	Paul Schrader	Paul Schrader#Leonard Schrader	Richard Pryor#Harvey Keitel#Yaphet Kotto	English	When three workers try to steal from the local union, they discover the corruption of the union instead and decide to blackmail them.
3305	Edgar G. Ulmer	Arnold Lipp#Werner H. Furst	John Carradine#Jean Parker#Nils Asther	English	In Paris, an artist hires portrait models, and after he finishes their portraits, he strangles them.
3306	Charles Chaplin	Charles Chaplin	Charles Chaplin#Merna Kennedy#Al Ernest Garcia	English	The Tramp finds work and the girl of his dreams at a circus.
3307	Charles Chaplin	Charles Chaplin	Charles Chaplin#Virginia Cherrill#Florence Lee	English	With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.
3308	Garry Marshall	Neal Marshall#Garry Marshall	Matt Dillon#Hector Elizondo#Molly McCarthy	English	A recent high school graduate unsure of his future gets a summer job at the Flamingo beach club, and meets the charismatic Phil Brody.
3309	Charles Chaplin	Charles Chaplin	Charles Chaplin#Edna Purviance#Dave Anderson	English	The Little Tramp and his dog companion struggle to survive in the inner city.
3310	Charles Chaplin	Charles Chaplin	Charles Chaplin#Edna Purviance#Jackie Coogan	English	The Tramp cares for an abandoned child, but events put that relationship in jeopardy.
3311	Anthony Mann	Philip Yordan#Frank Burt	James Stewart#Arthur Kennedy#Donald Crisp	English	A stranger, Will Lockhart, defies the local cattle baron and his sadistic son by working for one of his oldest rivals.
3312	Max Baer Jr.	Max Baer Jr.	Forrest Tucker#Julie Adams#Max Baer Jr.	English	A Story about the rich McCulloch Family, their overbearing father and the children's misguided blaming him for everything that doesn't go right.
3313	Michael Miller	John Hughes	Gerrit Graham#Michael Lerner#Fred McCarren	English	Lizzie Borden High's class of 1972 are going through the motions at their tenth-year reunion, until deranged alum Walter Baylor, driven insane by a sadistic senior-year prank, escapes from ...
3314	Felix E. Feist	John Twist#James R. Webb	Kirk Douglas#Eve Miller#Patrice Wymore	English	A Quaker colony tries to save the giant sequoias from a timber baron.
3315	H. Bruce Humberstone	Val Guest#Friedrich Dammann	David Niven#Vera-Ellen#Cesar Romero	English	B.G. Bruno, a rich bachelor, the head of a successful greeting-card company in Scotland, is essentially a kind man but respectable to the point of stodginess and extreme stuffiness. An ...
3316	John Frankenheimer	Ehren Kruger	Ben Affleck#Gary Sinise#Charlize Theron	USA	After assuming his dead cellmate's identity to get with the other man's girlfriend, an ex-con finds himself a reluctant participant in a casino heist.
3317	Curtis Hanson	Michael Chabon#Steve Kloves	Michael Douglas#Tobey Maguire#Frances McDormand	English	An English Professor tries to deal with his wife leaving him, the arrival of his editor who has been waiting for his book for seven years, and the various problems that his friends and associates involve him in.
3318	Rod Lurie	Rod Lurie	Kevin Pollak#Timothy Hutton#Sheryl Lee Ralph	France#USA	The President of the United States must deal with an international military crisis while confined to a Colorado diner during a freak snowstorm
3319	Eric Mendelsohn	Eric Mendelsohn	Barbara Barrie#Bob Dishy#Edie Falco	USA	A lonely, but talented teacher enjoys a flirtation with her married principal, who returns her affections but is hampered by his high-strung wife. He is also hampered by a deadbeat son, who...
3320	Michael Sandager	Michael Sandager	Jesper Asholt#Anders W. Berthelsen#Søren Kragh-Jacobsen	Danish	Behind-the-scenes program about Danish feature film Mifune (1999)
3321	Ken Liotti	Ken Liotti#Ken Liotti	Will Arnett#Debbon Ayer#Dwight Ewell	English	A group of aspiring young actors wait tables at a New York City restaurant.
3322	DJ Pooh	DJ Pooh	Brian Hooks#N'Bushe Wright#Faizon Love	English	Brian Hooks plays a character who is just released from jail. And the state adopts a "3 strikes" rule for felons that involves serious penalties. Hooks has 2 strikes, and wants to change ...
3323	Pontus Löwenhielm#Patrick von Krusenstjerna	Bix Skahill	Steve Zahn#Salma Hayek#Jeff Goldblum	USA	Salma Hayek plays an avid detective assigned to the heist of a batch of precious coins that end up in the hands of a suicidal barber.
3324	Nick Gomez	Peter Steinfeld	Danny DeVito#Bette Midler#Neve Campbell	English	When a woman drives a car into the river to her death, everyone in town becomes a suspect.
3325	Allen Reisner	Michael Piller	Gil Gerard#Nancy Stafford#Keye Luke	Motown Productions	
3326	Mike Nichols	Garry Shandling#Michael Leeson	Garry Shandling#Annette Bening#John Goodman	English	A human-looking alien from a highly advanced but emotionless all-male society is sent to Earth to impregnate a woman and bring the child back to their planet. The alien ends up falling in love there. A suspicious F.A.A. Agent targets him.
3327	Barry W. Blaustein	Barry W. Blaustein	Terry Funk#Mick Foley#Jake Roberts	USA	A heartfelt documentary focusing on the day-to-day lives of professional wrestlers, some on the rise, some on the wane, and others fighting for their lives.
3328	Jim Jarmusch	Jim Jarmusch	Forest Whitaker#Henry Silva#John Tormey	France#Germany#USA#Japan	An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.
3329	John Duigan	John Duigan	Noah Taylor#Loene Carmen#Ben Mendelsohn	English	In 1962, a prepubescent boy in rural Australia watches painfully as his best friend and first love, an older girl, blossoms into womanhood and falls for a thuggish rugby player, setting off...
3330	Elia Kazan	William Inge	Natalie Wood#Warren Beatty#Pat Hingle	English	A fragile Kansas girl's love for a handsome young man from the town's most powerful family drives her to heartbreak and madness.
3331	George Bowers	Joe Roberts	Matt Lattanzi#Caren Kaye#Kevin McCarthy	USA	A rich father hires a tutor for his son. The son is a horny teenager and the tutor is a gorgeous blonde. Complications ensue.
3332	None	None	None	USA	None
3333	Robert Aldrich	Frank Marcus#Lukas Heller	Beryl Reid#Susannah York#Coral Browne	English	George lives with her lover, Childie and plays a cheerful district nurse in a BBC soap opera. However, her character is to be killed off, and George realises that the only other job she can...
3334	John Huston	Richard Brooks#John Huston	Humphrey Bogart#Edward G. Robinson#Lauren Bacall	English#Italian	A man visits his war buddy's family hotel and finds a gangster running things. As a hurricane approaches, the two end up confronting each other.
3335	Edward D. Wood Jr.	Alex Gordon#Edward D. Wood Jr.	Lyle Talbot#Dolores Fuller#Herbert Rawlinson	English	Vic Brady draws young Don Gregor into a life of crime. He then blackmails Gregor's plastic surgeon father into fixing up his face so he can evade the cops.
3336	Kevin Brownlow#Andrew Mollo	Kevin Brownlow#Andrew Mollo	Pauline Murray#Sebastian Shaw#Bart Allison	English#German	In 1940, the Nazis invade Britain and transform it into a fascist state where some Britons collaborate and others resist. In 1944, an apolitical Irish nurse becomes a reluctant player in the fight between the two sides.
3337	Michael Winner	Peter Draper	Oliver Reed#Orson Welles#Carol White	English	The professional and romantic misadventures of an advertising executive in 1960s swinging London.
3338	None	None	None	English	None
3339	Sam Peckinpah	Julius J. Epstein#Walter Kelley	James Coburn#Maximilian Schell#James Mason	English#Russian#French#German	A German commander places a squad in extreme danger after its Sergeant refuses to lie for him.
3340	Edward D. Wood Jr.	Edward D. Wood Jr.#Alex Gordon	Bela Lugosi#Tor Johnson#Tony McCoy	English	A mad doctor attempts to create atomic supermen.
3341	George Cukor	Garson Kanin#Albert Mannheimer	Judy Holliday#William Holden#Broderick Crawford	English	A tycoon hires a tutor to teach his lover proper etiquette, with unexpected results.
3342	Alan Parker	William Wharton#Sandy Kroopf	Matthew Modine#Nicolas Cage#John Harkins	USA	After two friends return home from the Vietnam War one becomes mentally unstable and obsesses with becoming a bird.
3343	Roger Vadim	R.J. Stewart	Rebecca De Mornay#Vincent Spano#Frank Langella	English	In this variation on director Vadim's own, more acclaimed Et Dieu Créa La Femme (1956, the same title in French), the vamp Robin Shea marries charming carpenter Billy Moran, only to get out...
3344	Herschell Gordon Lewis	Allison Louise Downe	William Kerwin#Mal Arnold#Connie Mason	English	An Egyptian caterer kills various women in suburban Miami to use their body parts to bring to life a dormant Egyptian goddess, while an inept police detective tries to track him down.
3345	Winston Hibler	Jack Speirs#Jack Speirs	Ron Brown#Brian Russell#Linda Wallace	USA	When a cougar raised by a group of loggers in the Pacific Northwest reverts to its natural instincts, the consequence could threaten its life.
3346	Herschell Gordon Lewis	Herschell Gordon Lewis	Gordon Oas-Heim#Candi Conder#Elyn Warner	English	A crackpot artist kills various people to use their blood as his new crimson red color for his paintings.
3347	Carroll Ballard	Farley Mowat#Curtis Hanson	Charles Martin Smith#Brian Dennehy#Zachary Ittimangnaq	USA	A government researcher, sent to research the "menace" of wolves in the north, learns about the true beneficial and positive nature of the species.
3348	Laslo Benedek	Guy Elmes#Samuel Roeca	Max von Sydow#Trevor Howard#Liv Ullmann	English	In a Scandinavian insane asylum, murderer Salem sneaks-out at night to exact his revenge on those who he deems responsible for his predicament.
3349	George Marshall	P.J. Wolfson#Frank Butler	Betty Hutton#John Lund#Billy De Wolfe	English	The real life story of actress Pearl White during her rise to fame in silent serials.
3350	None	None	None	IMDbPro	None
3351	Herschell Gordon Lewis	Herschell Gordon Lewis	Connie Mason#William Kerwin#Jeffrey Allen	English	Six people are lured into a small Deep South town for a Centennial celebration where the residents proceed to kill them one by one as revenge for the town's destruction during the Civil War.
3352	Jason Freeland	Jason Freeland#James Ellroy	Michael Rooker#Big Daddy Wayne#Jack Wallace	English	Recovering alcoholic, ex-LAPD, private detective Fritz Brown, is hired by caddie "Fat Dog" to follow his kid sister, who is holed up with an old sugar daddy. The trail leads to his old police boss Cathcart, and the bodies start to pile up.
3353	Aileen Ritchie	Herbie Wave#William Ivory	Ian Hart#Sean McGinley#Niamh Cusack	English	Irish lads send an ad to the Miami Herald inviting fit and enticing women, between the ages of 20 and 21, to live in their isolated Donegal village. The whole town knows about the ad, and ...
